2/22/2018,77,58,0
2/23/2018,81,55,0
2/24/2018,78,54,0.04
2/25/2018,80,63,0
2/26/2018,67,56,1.28
2/27/2018,67,41,0.11
2/28/2018,67,41,0.04
3/1/2018,66,51,0.66
3/2/2018,70,43,0.4
3/3/2018,59,40,0
3/4/2018,67,32,0
3/5/2018,69,32,0
3/6/2018,57,42,0.17
3/7/2018,63,39,0.61
3/8/2018,51,31,0
3/9/2018,51,27,0
3/10/2018,63,26,0
3/11/2018,66,36,0.55
3/12/2018,55,46,1.03
3/13/2018,56,37,0
3/14/2018,56,32,0
3/15/2018,52,28,0
3/16/2018,67,27,0
3/17/2018,69,36,0
3/18/2018,75,52,0.02
3/19/2018,77,50,0.13
3/20/2018,66,53,1.83
3/21/2018,64,37,0.06
3/22/2018,52,32,0
3/23/2018,59,30,0
3/24/2018,64,33,0
3/25/2018,76,44,0.01
3/26/2018,61,45,0.24
3/27/2018,49,42,0
3/28/2018,62,47,0
3/29/2018,78,47,0
3/30/2018,75,56,0.82
3/31/2018,64,39,0
4/1/2018,71,38,0
4/2/2018,79,41,0
4/3/2018,83,48,0
4/4/2018,82,52,0.32
4/5/2018,62,37,0
4/6/2018,69,37,0
4/7/2018,75,44,0.14
4/8/2018,57,37,0.03
4/9/2018,60,36,0
4/10/2018,64,47,0.08
4/11/2018,70,44,0
4/12/2018,71,40,0
4/13/2018,79,40,0
4/14/2018,82,47,0
4/15/2018,81,61,0.42
4/16/2018,64,39,0.68
4/17/2018,55,33,0
4/18/2018,77,33,0
4/19/2018,84,51,0
4/20/2018,66,41,0
4/21/2018,70,38,0
4/22/2018,73,38,0
4/23/2018,60,58,1.92
4/24/2018,73,58,0.52
4/25/2018,70,54,0.01
4/26/2018,68,47,0
4/27/2018,61,47,0.38
4/28/2018,73,47,0
4/29/2018,79,46,0
4/30/2018,71,40,0
5/1/2018,77,39,0
5/2/2018,84,44,0
5/3/2018,87,51,0
5/4/2018,,,
5/5/2018,85,53,
5/6/2018,80,60,0
5/7/2018,80,56,0
5/8/2018,83,53,0
5/9/2018,84,54,0
5/10/2018,86,56,0
5/11/2018,87,56,0.17
5/12/2018,89,58,0
5/13/2018,90,60,0
5/14/2018,90,60,0
5/15/2018,90,60,0
5/16/2018,79,68,0
5/17/2018,83,68,0
5/18/2018,81,63,0.62
5/19/2018,83,63,0.05
5/20/2018,86,66,0
5/21/2018,86,64,0.04
5/22/2018,81,64,0.31
5/23/2018,81,68,0.37
5/24/2018,84,67,0
5/25/2018,87,67,0
5/26/2018,84,67,0
5/27/2018,86,67,0
5/28/2018,86,67,0.11
5/29/2018,84,68,1.08
5/30/2018,85,68,1.3
5/31/2018,84,68,0.04
6/1/2018,87,69,0
6/2/2018,87,67,0.21
6/3/2018,89,67,0.33
6/4/2018,92,64,0.21
6/5/2018,84,58,0
6/6/2018,82,58,0
6/7/2018,89,59,0
6/8/2018,89,62,0
6/9/2018,88,65,0.06
6/10/2018,87,66,0
6/11/2018,86,66,0
6/12/2018,87,65,0.04
6/13/2018,84,64,0
6/14/2018,88,64,0
6/15/2018,88,70,0
6/16/2018,90,69,0
6/17/2018,90,70,0
6/18/2018,88,67,2.52
6/19/2018,91,66,0
6/20/2018,92,71,0
6/21/2018,92,70,0
6/22/2018,87,69,0.73
6/23/2018,89,68,0.32
6/24/2018,83,71,0.08
6/25/2018,92,71,0
6/26/2018,93,68,0.1
6/27/2018,91,67,0
6/28/2018,91,67,1.19
6/29/2018,88,66,0.39
6/30/2018,89,66,0
7/1/2018,90,70,0
7/2/2018,85,72,0.04
7/3/2018,86,72,0
7/4/2018,90,72,0
7/5/2018,90,70,0.05
7/6/2018,88,70,0.31
7/7/2018,90,69,0.21
7/8/2018,84,69,0.96
7/9/2018,82,67,0
7/10/2018,88,66,0
7/11/2018,91,66,0
7/12/2018,92,69,0
7/13/2018,93,72,0.06
7/14/2018,91,72,0.01
7/15/2018,90,72,0.26
7/16/2018,89,73,0
7/17/2018,90,71,2.35
7/18/2018,90,71,0.01
7/19/2018,91,69,0
7/20/2018,89,68,1.63
7/21/2018,87,71,0
7/22/2018,88,68,0.46
7/23/2018,88,67,0.26
7/24/2018,84,67,0.05
7/25/2018,82,69,0
7/26/2018,87,66,0
7/27/2018,90,66,0
7/28/2018,90,65,0
7/29/2018,88,65,0
7/30/2018,89,63,0
7/31/2018,87,67,0.09
8/1/2018,85,68,3.3
8/2/2018,76,69,1.18
8/3/2018,76,70,0.31
8/4/2018,87,69,0
8/5/2018,89,68,0
8/6/2018,92,69,0
8/7/2018,93,71,0
8/8/2018,92,70,0
8/9/2018,91,69,1.02
8/10/2018,89,69,0.34
8/11/2018,88,71,0
8/12/2018,87,69,0
8/13/2018,90,68,0
8/14/2018,88,66,0
8/15/2018,88,65,0
8/16/2018,90,67,0
8/17/2018,90,68,0
8/18/2018,86,73,0.23
8/19/2018,86,72,0.46
8/20/2018,86,71,0.28
8/21/2018,86,71,0.09
8/22/2018,86,67,0
8/23/2018,82,66,0
8/24/2018,84,63,0
8/25/2018,81,62,0
8/26/2018,86,64,0
8/27/2018,88,65,0
8/28/2018,89,67,0
8/29/2018,90,69,0
8/30/2018,90,67,0.28
8/31/2018,87,66,0
9/1/2018,86,68,0
9/2/2018,88,68,0
9/3/2018,87,68,0
9/4/2018,87,68,0
9/5/2018,85,69,0
9/6/2018,84,72,0
9/7/2018,87,69,0
